"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","C11",TRUE,"BB127",1,NA,"BB127__1",10,1239.94166666667,0.0174766666666667,5.25833333333333,19.2,4038.6,0.08664,0.00181666666666667,-220.458333333333,-0.541666666666666,-4.04688862106581,NA,NA,NA,NA,NA,NA,NA
"2","C11",TRUE,"BB127",1,NA,"BB127__1",20,1139.74166666667,0.0180166666666667,7.85833333333333,20.6,4134.8,0.0864,0.00181666666666667,-220.458333333333,-0.541666666666666,-4.01645802356503,NA,NA,NA,NA,NA,NA,NA
"3","C11",TRUE,"BB127",1,NA,"BB127__1",30,1305.54166666667,0.0187566666666667,6.45833333333333,23,4022,0.08616,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.97620603420506,0.368328032248825,0.918503241420109,0.0192976910019826,11105.9919022427,0.204056117828908,74.6203263308581,-0.139001349527665
"4","C11",TRUE,"BB127",1,NA,"BB127__1",40,1378.14166666667,0.0201966666666667,6.25833333333333,25.2,4179.4,0.08602,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.90223770469335,0.526070055278674,0.947586656196375,0.0208183578321513,15476.72504228,0.54082427494715,8.09477903350398e-14,-0.333333333333333
"5","C11",TRUE,"BB127",1,NA,"BB127__1",50,1299.34166666667,0.0224366666666667,7.25833333333333,25.2,4117.2,0.08578,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.79705875362763,0.708994032454758,0.971547950810257,0.0230713475106334,2454.99314567111,-0.20437427209306,-20.8050266582293,-0.300613496932515
"6","C11",TRUE,"BB127",1,NA,"BB127__1",60,1411.34166666667,0.0255366666666667,7.45833333333333,27,4185.2,0.08578,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.66763995112152,0.891267705158062,0.979909623163899,0.0263769769188726,4513.02665829107,0.00320511505172827,-104.636706795055,0.226455026455027
"7","C11",TRUE,"BB127",1,NA,"BB127__1",70,1336.14166666667,0.0301166666666667,5.45833333333333,28,4197.4,0.0858,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.50267655061201,1.05748360963003,0.988479811000298,0.0309905146455127,7968.88992728484,0.592582293380066,-42.5936779398122,-0.229112833763996
"8","C11",TRUE,"BB127",1,NA,"BB127__1",80,1458.94166666667,0.0366366666666667,4.85833333333333,27.6,4227.6,0.08548,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.30670571856944,1.19756109406605,0.99576853602569,0.0372823398647133,3939.66689142859,0.25415763770104,-38.6241852100843,-0.212426532325777
"9","C11",TRUE,"BB127",1,NA,"BB127__1",90,1481.34166666667,0.0452166666666667,7.45833333333333,28,4184.2,0.0854,0.00181666666666667,-220.458333333333,-0.541666666666666,-3.09628952854531,1.27645401707034,0.999221074843106,0.0456439370883132,8378.76888796961,0.715117809437515,21.0323662076426,-0.250324254215304
"10","C11",TRUE,"BB127",1,NA,"BB127__1",100,1461.14166666667,0.0565366666666667,5.25833333333333,29.2,4259.4,0.08528,0.00181666666666667,-220.458333333333,-0.541666666666666,-2.8728658837665,1.2861984593424,0.999612708951743,0.0562829072280271,11052.7339584588,0.687996242411294,-36.2454624409334,-0.122538293216631
"11","C11",TRUE,"BB127",1,NA,"BB127__1",110,1653.74166666667,0.0702366666666667,6.05833333333334,28.4,4247.8,0.08528,0.00181666666666667,-220.458333333333,-0.541666666666666,-2.65588478712153,1.26687515708883,0.999349421373793,0.0695357494252233,16753.3967725877,0.857816187002355,-43.1432755783572,0.15686274509804
"12","C11",TRUE,"BB127",1,NA,"BB127__1",120,1891.14166666667,0.0858566666666667,3.85833333333333,29.6,4269.4,0.08546,0.00181666666666667,-220.458333333333,-0.541666666666666,-2.45507603982933,1.21781489067669,0.999271343248842,0.0855286933624105,19579.3941678055,0.98114107922762,16.8364550350172,-0.160048134777377
"13","C11",TRUE,"BB127",1,NA,"BB127__1",130,2237.14166666667,0.105456666666667,5.65833333333333,29.8,4226.4,0.08536,0.00181666666666667,-220.458333333333,-0.541666666666666,-2.24945515293987,1.17400552274612,0.999399549244779,0.104431527024947,13312.0719346362,0.863951043058623,4.59631314100514,-0.314619883040935
"14","C11",TRUE,"BB127",1,NA,"BB127__1",140,2564.94166666667,0.127296666666667,6.65833333333333,28.8,4231.6,0.08552,0.00181666666666667,-220.458333333333,-0.541666666666666,-2.06123495862675,1.08715355458263,0.993948326409858,0.125510176800758,12806.9296129802,0.849618947814509,21.9902486822355,0.212590299277606
"15","C11",TRUE,"BB127",1,NA,"BB127__1",150,2475.34166666667,0.153436666666667,5.05833333333334,28.4,4210.2,0.08508,0.00181666666666667,-220.458333333333,-0.541666666666666,-1.87446739210105,0.961936180611072,0.988495782712624,0.14861678588364,11942.9308704716,0.854549068081295,-0.807445802884979,-0.330218068535825
"16","C11",TRUE,"BB127",1,NA,"BB127__1",160,3111.54166666667,0.176116666666667,6.45833333333333,30,4219,0.0851,0.00181666666666667,-220.458333333333,-0.541666666666666,-1.73660862476321,0.81313274835232,0.979794681171757,0.172105213134836,13136.1506070637,0.894337102682815,-7.66972699987794,-0.0157480314960625
