"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",10,1028.31666666667,0.0221308333333333,-0.449999999999999,19.2,4038.6,0.08664,-0.00312916666666667,-158.083333333333,-0.25,-3.81078346935462,NA,NA,NA,NA,NA,NA,NA
"2","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",20,1112.11666666667,0.0227708333333333,1.15,20.6,4134.8,0.0864,-0.00312916666666667,-158.083333333333,-0.25,-3.78227480171349,NA,NA,NA,NA,NA,NA,NA
"3","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",30,1224.91666666667,0.0232108333333333,0.75,23,4022,0.08616,-0.00312916666666667,-158.083333333333,-0.25,-3.76313615527599,0.176158322018931,0.974951213338749,0.023390190472785,-3611.77050260854,-0.256606948653345,35.9124907929826,-0.1455938697318
"4","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",40,1062.51666666667,0.0239508333333333,0.550000000000001,25.2,4179.4,0.08602,-0.00312916666666667,-158.083333333333,-0.25,-3.73175216101933,0.216821810795503,0.960791124486437,0.0242100159356108,-2205.6986720712,-0.305374279986429,-74.3493934406032,0.82051282051282
"5","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",50,982.716666666667,0.0249908333333333,0.550000000000001,25.2,4117.2,0.08578,-0.00312916666666667,-158.083333333333,-0.25,-3.68924618801926,0.266842074595325,0.988331557364034,0.0251723486370157,5277.21913896665,-0.220041969933596,-114.411255045347,0.776493256262042
"6","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",60,1188.71666666667,0.0262908333333333,-0.25,27,4185.2,0.08578,-0.00312916666666667,-158.083333333333,-0.25,-3.63853494301227,0.31892417741847,0.988339330021317,0.0264429600516087,16868.0056668944,0.702506835518921,-58.9949081704677,0.0690476190476204
"7","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",70,1272.51666666667,0.0276708333333333,-1.25,28,4197.4,0.0858,-0.00312916666666667,-158.083333333333,-0.25,-3.58737636878341,0.376032196938982,0.984619849898413,0.0280503577993774,13745.2792138202,0.534717995146384,59.892284156079,-0.116997792494482
"8","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",80,1289.31666666667,0.0296908333333333,0.149999999999999,27.6,4227.6,0.08548,-0.00312916666666667,-158.083333333333,-0.25,-3.51691692278853,0.440287156124709,0.986514722016156,0.0300378032243208,1014.72134204946,-0.279778462335359,91.8842160123516,0.250551876379691
"9","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",90,1253.71666666667,0.0321708333333333,1.75,28,4184.2,0.0854,-0.00312916666666667,-158.083333333333,-0.25,-3.43669503401531,0.522703165042645,0.989904539707921,0.0325510907249112,2680.09452393666,-0.125942136125917,140.08747167757,0.635144198524481
"10","B10",TRUE,"JEB1208",1,NA,"JEB1208__1",100,1223.51666666667,0.0351908333333333,0.550000000000001,29.2,4259.4,0.08528,-0.00312916666666667,-158.083333333333,-0.25,-3.34696964695906,0.581319280006338,0.994618514054663,0.0356516779600275,3312.04607346648,0.0184043106983942,-23.5613033681557,-0.293202293202294
