"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",10,787.4,0.0262558333333333,0.133333333333334,19.2,4038.6,0.08664,0.00129583333333333,117,0.333333333333333,-3.63986709240998,NA,NA,NA,NA,NA,NA,NA
"2","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",20,680.2,0.0267958333333333,-0.266666666666668,20.6,4134.8,0.0864,0.00129583333333333,117,0.333333333333333,-3.61950887618927,NA,NA,NA,NA,NA,NA,NA
"3","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",30,735,0.0280358333333333,-0.666666666666667,23,4022,0.08616,0.00129583333333333,117,0.333333333333333,-3.57427182509945,0.266871419957956,0.969233369234921,0.0283180727777882,5216.45668330464,0.12113635341221,93.2266832109683,0.219178082191781
"4","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",40,781.6,0.0295758333333333,0.133333333333334,25.2,4179.4,0.08602,0.00129583333333333,117,0.333333333333333,-3.5207976925634,0.343684472696194,0.98402916062963,0.02978808271064,5196.70908341836,0.171181102218974,7.07162022345802e-14,-0.333333333333333
"5","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",50,859.8,0.0312158333333333,2.13333333333333,25.2,4117.2,0.08578,0.00129583333333333,117,0.333333333333333,-3.46682983425795,0.40992113651083,0.981518153258348,0.0317559099858731,4390.99367840604,0.12645082509532,-34.0094174747456,-0.280183727034121
"6","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",60,746.8,0.0338158333333333,-1.66666666666667,27,4185.2,0.08578,0.00129583333333333,117,0.333333333333333,-3.38682614436318,0.477986218645819,0.98799524657602,0.0341827362076762,4149.46302537792,0.134744544964486,-63.1897922646388,-0.112925170068026
"7","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",70,868.6,0.0368958333333333,-0.666666666666667,28,4197.4,0.0858,0.00129583333333333,117,0.333333333333333,-3.29965665210719,0.536516210059396,0.998212785160607,0.03710891719582,6606.49834395101,0.402313370042972,-67.9082061786449,-0.0405046480743683
"8","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",80,895.4,0.0405158333333333,-0.266666666666668,27.6,4227.6,0.08548,0.00129583333333333,117,0.333333333333333,-3.20606243476726,0.571361101815926,0.998508562757747,0.0406960364920979,3668.17048704451,-0.0862563575937314,82.5633228595227,0.683527885862516
"9","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",90,989.8,0.0445958333333333,-0.666666666666667,28,4184.2,0.0854,0.00129583333333333,117,0.333333333333333,-3.11011484733975,0.597603483581298,0.999152054177018,0.0448402072110822,-1814.44299793271,-0.201398097219303,8.02850884041029,-0.316849816849817
"10","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",100,810.6,0.0495158333333333,1.13333333333333,29.2,4259.4,0.08528,0.00129583333333333,117,0.333333333333333,-3.00546279523363,0.610705984652742,0.999752713531149,0.0495405866389068,-1843.33707361229,-0.165680355176357,-29.0670760622179,-0.121879588839942
"11","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",110,843.2,0.0549158333333333,-1.06666666666667,28.4,4247.8,0.08528,0.00129583333333333,117,0.333333333333333,-2.90195356888959,0.625884991787005,0.999745783777212,0.0549196831171706,4540.44863055734,-0.0371173740108544,-43.7001793123901,0.151515151515152
"12","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",120,892.6,0.0607358333333333,-1.26666666666667,29.6,4269.4,0.08546,0.00129583333333333,117,0.333333333333333,-2.80122142011505,0.637357640214398,0.999412735460714,0.0610626025193751,10955.9693232487,0.852881516694035,-35.3735332409823,0.0565583634175697
"13","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",130,1156.6,0.0678358333333333,-1.46666666666667,29.8,4226.4,0.08536,0.00129583333333333,117,0.333333333333333,-2.69066470840987,0.651530969990484,0.99956696922727,0.0679699294122986,6002.65446099134,0.267315200814055,42.3716785481741,0.48368794326241
"14","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",140,1211.4,0.0757758333333333,-0.466666666666667,28.8,4231.6,0.08552,0.00129583333333333,117,0.333333333333333,-2.57997585862816,0.659229007789435,0.999949625251568,0.0757152990076847,4279.18801413061,0.146430883284751,44.3767645909842,0.660329531051965
"15","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",150,1023.8,0.0846158333333333,0.933333333333335,28.4,4210.2,0.08508,0.00129583333333333,117,0.333333333333333,-2.46963387464097,0.666581736945671,0.999695453619573,0.0846418551681741,2517.90322384302,0.00964773438522726,48.2031022582561,0.777137367915465
"16","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",160,1229,0.0941958333333333,0.333333333333333,30,4219,0.0851,0.00129583333333333,117,0.333333333333333,-2.36237933050831,0.661945796885638,0.999553434282471,0.0944740683029269,3835.97326239811,0.366066895924916,-13.9720880418474,-0.241037376048818
"17","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",170,1325.4,0.106035833333333,1.53333333333333,28.8,4302.6,0.08506,0.00129583333333333,117,0.333333333333333,-2.24397819168174,0.654419880073095,0.999352499713086,0.105355890402064,6353.32298408332,0.927276378107993,-19.3629420454314,-0.100080710250201
"18","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",180,1362.6,0.117515833333333,-1.86666666666667,29.2,4216.4,0.08498,0.00129583333333333,117,0.333333333333333,-2.14118220270308,0.646853241219211,0.999311484301628,0.117412604861304,5595.65134234176,0.933322794636032,-14.3085148479972,-0.166666666666667
"19","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",190,1514.8,0.130695833333333,0.333333333333333,29,4273.2,0.085,0.00129583333333333,117,0.333333333333333,-2.03488253848267,0.635346079529122,0.999920562596711,0.130834814317478,6645.93750933954,0.939958562157552,2.75156121004946,-0.326811594202899
"20","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",200,1681.8,0.145455833333333,-0.466666666666667,29.8,4204.2,0.08514,0.00129583333333333,117,0.333333333333333,-1.92788278942517,0.639191707934344,0.999995501278667,0.145424310220612,6903.38498753773,0.993237611295136,18.1537735746868,0.190476190476191
"21","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",210,1890.4,0.161835833333333,1.13333333333333,30.2,4187.6,0.08506,0.00129583333333333,117,0.333333333333333,-1.82117283204642,0.623767339454007,0.99918644197059,0.161358137919198,5962.88487464953,0.988372142508359,7.43687312877217,-0.0729166666666665
"22","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",220,2011.4,0.179895833333333,-0.0666666666666653,30.4,4213.6,0.0851,0.00129583333333333,117,0.333333333333333,-1.71537729930925,0.591254941023836,0.99717473276694,0.178320844899356,5561.88481811967,0.984452931929744,16.1506637186778,0.466666666666668
"23","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",230,2151.8,0.197635833333333,1.13333333333333,29.2,4222.2,0.08506,0.00129583333333333,117,0.333333333333333,-1.62132916732896,0.554016022686168,0.99718937530512,0.196219495883548,6374.29015077226,0.924035614030269,6.11560025978341,-0.0729166666666674
"24","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",240,2377.6,0.215435833333333,1.93333333333333,29.4,4185.4,0.08506,0.00129583333333333,117,0.333333333333333,-1.5350921709307,0.515620547585231,0.998575553516644,0.214682543492785,7239.15403048238,0.969249502673513,3.35378921958876,-0.247619047619048
"25","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",250,2749.6,0.234655833333333,1.13333333333333,29.2,4244.4,0.08494,0.00129583333333333,117,0.333333333333333,-1.44963537733056,0.48312725941243,0.997815111041668,0.233255881476269,7374.2192013066,0.993266572796465,-6.68793425540573,0.345381526104417
"26","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",260,3007.6,0.253715833333333,0.533333333333333,29.8,4193.4,0.08508,0.00129583333333333,117,0.333333333333333,-1.37154040465409,0.442562003233232,0.993951040774304,0.251698048858137,7526.63760642718,0.988588307379092,-11.9190435269956,0.914171656686627
"27","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",270,3270.2,0.272395833333333,0.533333333333333,29.8,4087.8,0.085,0.00129583333333333,117,0.333333333333333,-1.3004990009569,0.390107832372499,0.990331013251693,0.269689503319274,7021.40786606087,0.988598494330094,1.77982455413456,-0.301397205588823
"28","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",280,3696,0.289135833333333,-0.266666666666668,29.6,4187,0.08496,0.00129583333333333,117,0.333333333333333,-1.2408586897565,0.342101046783962,0.991052313232541,0.286817430467088,8433.79705361935,0.959648858786283,1.2551538426857,-0.315891472868217
"29","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",290,3983.4,0.304255833333333,1.93333333333333,29.4,4192.6,0.08504,0.00129583333333333,117,0.333333333333333,-1.18988637446893,0.300145726754557,0.994300908532462,0.302829164612406,9205.9825333144,0.979488012934765,-3.17010417813856,-0.23935389133627
"30","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",300,4666.8,0.319255833333333,0.133333333333334,29.2,4192.2,0.08504,0.00129583333333333,117,0.333333333333333,-1.14176251224477,0.270729818020902,0.99606329460732,0.317736511634231,8653.58528001092,0.976533672140687,-1.51068568585709,-0.309838472834068
"31","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",310,5108,0.332895833333333,-0.466666666666667,30.8,4244,0.085,0.00129583333333333,117,0.333333333333333,-1.09992565075064,0.236704777329205,0.98724220672688,0.331197394157888,8443.9070153638,0.978645354040412,-2.17393014770146,-0.27699530516432
"32","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",320,5425,0.346375833333333,0.533333333333333,29.8,4252,0.08492,0.00129583333333333,117,0.333333333333333,-1.06023086993157,0.18696587827395,0.954275458574968,0.342697304419001,7783.42859895604,0.988802917097997,5.60261191215119,0.49514563106796
"33","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",330,5934.8,0.355795833333333,1.13333333333333,29.2,4186.2,0.0851,0.00129583333333333,117,0.333333333333333,-1.03339821451787,0.163405014636224,0.971165208683554,0.35366429738346,8524.69424339752,0.983966703706898,4.071657814073,0.171929824561402
"34","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",340,6476.2,0.360875833333333,0.933333333333335,29.4,4200.8,0.08512,0.00129583333333333,117,0.333333333333333,-1.01922133179953,0.152211507721294,0.982441952043861,0.363850048280248,10279.3994879979,0.983166766045432,6.26631770636424,0.247987117552335
"35","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",350,7094.8,0.373715833333333,0.533333333333333,29.8,4170.2,0.08518,0.00129583333333333,117,0.333333333333333,-0.984259574286469,0.166970697096783,0.981493045250979,0.373833459056194,8808.20033689129,0.926873867305383,4.81497831827147,0.0765027322404366
"36","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",360,7961.8,0.383675833333333,2.73333333333333,28.6,4181.2,0.08522,0.00129583333333333,117,0.333333333333333,-0.957957266946186,0.189109776481069,0.997822199365206,0.384608878045896,7032.59897104412,0.867915548267994,4.36807389505845,0.0296296296296283
"37","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",370,7936,0.396575833333333,1.73333333333333,29.6,4211,0.08532,0.00129583333333333,117,0.333333333333333,-0.924887999363889,0.206756929302337,0.986433550031249,0.398223973162741,6939.5118984227,0.863568114288522,-3.31471756839854,-0.201092896174863
"38","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",380,8309.6,0.410115833333333,1.73333333333333,29.6,4210.4,0.08528,0.00129583333333333,117,0.333333333333333,-0.891315638859932,0.214249134957859,0.992696828144928,0.411587954742518,6728.76834243735,0.863643131642192,-4.95641326840136,0.032953105196451
"39","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",390,9223.8,0.429435833333333,-0.0666666666666653,30.4,4169.2,0.08526,0.00129583333333333,117,0.333333333333333,-0.845282947244316,0.207107834420976,0.989059542132774,0.425789411913387,7446.21616059568,0.951884119659176,2.53646513929682,-0.219409282700421
"40","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",400,9625.8,0.440775833333333,1.93333333333333,29.4,4132.2,0.08532,0.00129583333333333,117,0.333333333333333,-0.819218847207757,0.190994739860793,0.984926470613512,0.44001031646532,6660.11657076905,0.937939163548202,-0.818162635121691,-0.324324324324325
"41","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",410,9920,0.454595833333333,2.53333333333333,28.8,4190,0.0853,0.00129583333333333,117,0.333333333333333,-0.788346533172497,0.178534359236296,0.996997197285671,0.454819533025554,6290.23116260765,0.947371539721368,-5.01297731175475,-0.117295032914423
"42","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",420,10403.6,0.467375833333333,0.133333333333334,29.2,4131.4,0.08522,0.00129583333333333,117,0.333333333333333,-0.760621562678514,0.176305195047936,0.995520671765144,0.467894747025145,6509.92561760117,0.963562629965148,-9.23284569332396,0.466666666666667
"43","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",430,11219,0.483935833333333,-1.06666666666667,29.4,4187,0.08546,0.00129583333333333,117,0.333333333333333,-0.725802956812024,0.158688746994914,0.983480363725943,0.480660291587565,6746.96881926472,0.978063284626613,1.49793942333348,-0.318181818181819
"44","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",440,11514.6,0.494815833333333,0.133333333333334,30.2,4123.4,0.08508,0.00129583333333333,117,0.333333333333333,-0.703569639514714,0.144158097099255,0.982394364298485,0.493052175576349,5529.15114270266,0.936910983240564,7.05807655332236,0.127741228070176
"45","A11",TRUE,"JEB1206",1,NA,"JEB1206__1",450,12067,0.504275833333333,3.13333333333333,29.2,4206,0.08542,0.00129583333333333,117,0.333333333333333,-0.684631872258635,0.129787092972504,0.998693921225436,0.505203074605877,4256.98121825125,0.976515541910427,6.65079087774997,0.100775193798448
