"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","C7",TRUE,"BB111",1,NA,"BB111__1",10,1012.31666666667,0.0198558333333333,438.008333333333,19.2,4038.6,0.08664,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.91925744432358,NA,NA,NA,NA,NA,NA,NA
"2","C7",TRUE,"BB111",1,NA,"BB111__1",20,811.116666666666,0.0201958333333333,427.608333333333,20.6,4134.8,0.0864,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.90227896647875,NA,NA,NA,NA,NA,NA,NA
"3","C7",TRUE,"BB111",1,NA,"BB111__1",30,1019.91666666667,0.0209358333333333,436.208333333333,23,4022,0.08616,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.86629307455531,0.273931696338399,0.904884023725224,0.0213272177941578,4113.0540723427,-0.242919215248343,-607.674199470593,0.2223333809728
"4","C7",TRUE,"BB111",1,NA,"BB111__1",40,952.516666666667,0.0219758333333333,428.008333333333,25.2,4179.4,0.08602,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.81781191424899,0.397480478740482,0.948614318751822,0.0225631642916455,12604.6150408658,0.486147937604518,212.736118833183,-0.239187996469549
"5","C7",TRUE,"BB111",1,NA,"BB111__1",50,1014.71666666667,0.0239158333333333,427.008333333333,25.2,4117.2,0.08578,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.73321455682313,0.523542110187517,0.972145967731609,0.0243553157724317,8262.67258779653,0.481624021158595,300.550404207275,-0.150339333136617
"6","C7",TRUE,"BB111",1,NA,"BB111__1",60,1050.71666666667,0.0263158333333333,436.208333333333,27,4185.2,0.08578,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.63758449306111,0.641484751064161,0.989320601837918,0.0267906033152249,6615.75246792878,0.309107041836249,1083.96215114337,0.872431542104176
"7","C7",TRUE,"BB111",1,NA,"BB111__1",70,1138.51666666667,0.0295958333333333,438.208333333333,28,4197.4,0.0858,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.52012169332632,0.747621266480178,0.989171604234048,0.0301081091386662,7564.73941790984,0.383388404496094,1610.19743142022,0.906193991312008
"8","C7",TRUE,"BB111",1,NA,"BB111__1",80,1038.31666666667,0.0337158333333333,446.608333333333,27.6,4227.6,0.08548,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.38978772011059,0.873086086132585,0.98950090086078,0.0344956164071908,10363.0558671647,0.567163376424939,1280.16265831373,0.861767093790815
"9","C7",TRUE,"BB111",1,NA,"BB111__1",90,1210.71666666667,0.0393958333333333,462.208333333333,28,4184.2,0.0854,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.23409522123157,0.990994378311352,0.992515761641962,0.0402783608054771,13934.0327852588,0.733098511244728,1751.80912502291,0.858082123805979
"10","C7",TRUE,"BB111",1,NA,"BB111__1",100,1312.51666666667,0.0472158333333333,461.008333333333,29.2,4259.4,0.08528,0.00109583333333334,-2.08333333333337,-24.7916666666667,-3.05302599066466,1.10863674232596,0.995946182353452,0.0479189875603049,16587.9965431169,0.989969799861654,1347.273873822,0.806676749535242
