"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","D4",TRUE,"BB373",1,NA,"BB373__1",10,1396.98333333333,0.0195058333333333,42.2583333333333,19.2,4038.6,0.08664,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.93704171284832,NA,NA,NA,NA,NA,NA,NA
"2","D4",TRUE,"BB373",1,NA,"BB373__1",20,1384.78333333333,0.0197458333333333,39.8583333333333,20.6,4134.8,0.0864,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.92481278035654,NA,NA,NA,NA,NA,NA,NA
"3","D4",TRUE,"BB373",1,NA,"BB373__1",30,1372.58333333333,0.0206858333333333,39.4583333333333,23,4022,0.08616,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.87830619303794,0.319905296809965,0.896249016131052,0.0211394739766703,2872.35151011857,0.204359741691613,-73.7955921571961,-0.158385093167702
"4","D4",TRUE,"BB373",1,NA,"BB373__1",40,1401.18333333333,0.0219258333333333,41.2583333333333,25.2,4179.4,0.08602,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.82008973308435,0.480524694538016,0.949027492596863,0.022603986001778,7166.87755811108,0.800076991055232,106.175963823867,0.368421052631578
"5","D4",TRUE,"BB373",1,NA,"BB373__1",50,1439.38333333333,0.0241658333333333,40.2583333333333,25.2,4117.2,0.08578,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.72281548914278,0.648530266885179,0.962378119002007,0.0248714130373084,4014.24719416763,0.165634814399949,4.82481633914421,-0.33187134502924
"6","D4",TRUE,"BB373",1,NA,"BB373__1",60,1486.38333333333,0.0272658333333333,41.4583333333333,27,4185.2,0.08578,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.60212088685577,0.843221487390214,0.976339995398732,0.0281712682871075,9315.87450466701,0.38268631414559,51.1159094906286,-0.217670682730924
"7","D4",TRUE,"BB373",1,NA,"BB373__1",70,1413.18333333333,0.0318458333333333,39.4583333333333,28,4197.4,0.0858,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.44684872708124,1.02769250325331,0.983558212668258,0.0329294140227898,8283.17199362332,0.412425794388154,105.680592967478,0.208897485493231
"8","D4",TRUE,"BB373",1,NA,"BB373__1",80,1632.98333333333,0.0385658333333333,42.8583333333333,27.6,4227.6,0.08548,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.25538854128994,1.17996752168038,0.994185984042438,0.0394273101505979,8762.454214614,0.572221182502869,161.309507945307,0.504923903312442
"9","D4",TRUE,"BB373",1,NA,"BB373__1",90,1593.38333333333,0.0478458333333333,42.4583333333333,28,4184.2,0.0854,0.00184583333333333,-392.416666666667,-4.54166666666666,-3.03977124254794,1.27914173451766,0.998896052122744,0.0482019718626767,7050.33397737699,0.555520386598458,94.6019389619799,0.115671641791045
"10","D4",TRUE,"BB373",1,NA,"BB373__1",100,1684.18333333333,0.0594658333333333,45.2583333333333,29.2,4259.4,0.08528,0.00184583333333333,-392.416666666667,-4.54166666666666,-2.82235336105544,1.31504031280116,0.999935129009277,0.0596580871338448,6696.15837838976,0.528763835397943,-64.366797268991,0.0329041487839774
"11","D4",TRUE,"BB373",1,NA,"BB373__1",110,1670.78333333333,0.0744658333333333,42.0583333333333,28.4,4247.8,0.08528,0.00184583333333333,-392.416666666667,-4.54166666666666,-2.59741487176711,1.29824850615117,0.999544451020343,0.0739924137001612,8470.59811482585,0.846755659584374,-72.9804547515153,0.294573643410854
"12","D4",TRUE,"BB373",1,NA,"BB373__1",120,1927.18333333333,0.0924858333333334,39.8583333333333,29.6,4269.4,0.08546,0.00184583333333333,-392.416666666667,-4.54166666666666,-2.38069979934605,1.25643331375262,0.998722116650946,0.0913759795959743,10919.7187752388,0.850693364661586,-30.204874543655,-0.187241093620548
"13","D4",TRUE,"BB373",1,NA,"BB373__1",130,1994.18333333333,0.113185833333333,40.6583333333333,29.8,4226.4,0.08536,0.00184583333333333,-392.416666666667,-4.54166666666666,-2.17872426827666,1.2007923929568,0.999062132444581,0.112224296071673,13205.6965548129,0.943918316724477,41.7021996467776,0.273852295409182
"14","D4",TRUE,"BB373",1,NA,"BB373__1",140,2353.98333333333,0.137425833333333,43.6583333333333,28.8,4231.6,0.08552,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.98467090134015,1.10843651139778,0.99560701227302,0.135664702356966,14307.332462152,0.931193587603797,99.9523071544466,0.857915850359176
"15","D4",TRUE,"BB373",1,NA,"BB373__1",150,2692.38333333333,0.166165833333333,44.0583333333333,28.4,4210.2,0.08508,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.79476899330606,0.989543560813063,0.988581559842772,0.161085679624222,13175.1003872654,0.975614434170394,73.7495724493541,0.745953088866865
"16","D4",TRUE,"BB373",1,NA,"BB373__1",160,3195.58333333333,0.192245833333333,49.4583333333333,30,4219,0.0851,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.64898034399987,0.844032924786299,0.982452128628323,0.187567225001062,13735.8752307895,0.937172727017803,28.1499073197362,0.100650078457744
"17","D4",TRUE,"BB373",1,NA,"BB373__1",170,3341.98333333333,0.218285833333333,47.6583333333333,28.8,4302.6,0.08506,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.52194991293592,0.708975611733085,0.990343194480927,0.214252286758843,12911.6941613498,0.950497499271945,10.0815726761939,-0.224572004028196
"18","D4",TRUE,"BB373",1,NA,"BB373__1",180,4176.18333333333,0.242265833333333,46.2583333333333,29.2,4216.4,0.08498,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.41771967086997,0.622605747734579,0.993563568958528,0.239809108579619,12297.2810226718,0.956458074874239,5.50437807728947,-0.280402449693788
"19","D4",TRUE,"BB373",1,NA,"BB373__1",190,4507.38333333333,0.267245833333333,47.4583333333333,29,4273.2,0.085,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.31958632009344,0.55912082703543,0.996784220578879,0.265017682798911,14861.3479614054,0.953652674112195,12.6783992845846,0.0626262626262608
"20","D4",TRUE,"BB373",1,NA,"BB373__1",200,5070.38333333333,0.291905833333333,50.6583333333333,29.8,4204.2,0.08514,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.23132401730896,0.515412658853872,0.996653116262513,0.289891712836152,15749.0531734533,0.941830412770689,9.10684880975586,-0.0843621399176953
"21","D4",TRUE,"BB373",1,NA,"BB373__1",210,6176.98333333333,0.316885833333333,48.2583333333333,30.2,4187.6,0.08506,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.1492137171869,0.471740030501042,0.996613791662716,0.314808525485113,15928.9205788588,0.97958586615197,9.52960214586651,-0.0451821115721531
"22","D4",TRUE,"BB373",1,NA,"BB373__1",220,7145.98333333333,0.341845833333333,48.0583333333333,30.4,4213.6,0.0851,0.00184583333333333,-392.416666666667,-4.54166666666666,-1.07339542327835,0.432959392010288,0.996122629112804,0.33947454911907,13837.2670710946,0.963386564879559,3.18138724332224,-0.280906148867314
