"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",10,1326.525,0.0259183333333333,-0.199999999999999,19.2,4038.6,0.08664,-0.00144166666666667,0.125,0,-3.65280470997695,NA,NA,NA,NA,NA,NA,NA
"2","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",20,1105.325,0.0267583333333333,2.4,20.6,4134.8,0.0864,-0.00144166666666667,0.125,0,-3.62090932767467,NA,NA,NA,NA,NA,NA,NA
"3","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",30,1257.125,0.0272983333333333,-1,23,4022,0.08616,-0.00144166666666667,0.125,0,-3.6009296287159,0.147321848502784,0.993299992471181,0.0273018032877625,1784.4975105303,-0.319366015481017,-79.11565317622,-0.135892748324193
"4","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",40,1097.725,0.0279383333333333,0.800000000000001,25.2,4179.4,0.08602,-0.00144166666666667,0.125,0,-3.57775557856701,0.153875323815709,0.985165933345336,0.028051611832225,7422.03340204591,-0.0235230331886989,-149.724016755969,0.330623306233062
"5","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",50,1370.925,0.0286783333333333,-1.2,25.2,4117.2,0.08578,-0.00144166666666667,0.125,0,-3.55161337744513,0.221618545839781,0.918623055323778,0.0290476243232379,3664.3272033386,-0.227685645729794,86.7540826044083,-0.0410868124585819
"6","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",60,1221.925,0.0296783333333333,-1,27,4185.2,0.08578,-0.00144166666666667,0.125,0,-3.51733801679697,0.373247108655795,0.866636751417315,0.0307307460552749,9887.16640505529,0.25822892220178,46.8586085547645,-0.224242424242425
"7","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",70,1283.725,0.0318583333333333,2,28,4197.4,0.0858,-0.00144166666666667,0.125,0,-3.44645628806777,0.470946093594141,0.953918980962121,0.0327590347526581,-4787.68685293067,-0.108598295867384,32.9680043430574,-0.275517487508922
"8","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",80,1394.525,0.0361783333333333,0.399999999999999,27.6,4227.6,0.08548,-0.00144166666666667,0.125,0,-3.31929486604252,0.537594821902507,0.98717808573502,0.0354033115415334,1759.15747110088,-0.29324514440758,111.853943249188,0.00687285223367695
"9","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",90,1153.925,0.0384583333333333,-1,28,4184.2,0.0854,-0.00144166666666667,0.125,0,-3.25817987482723,0.574782778074467,0.985777250120602,0.0389079035004538,2550.63858680647,-0.242333281308897,-21.5894439028358,-0.316085885251672
"10","A10",TRUE,"JEB1205",1,NA,"JEB1205__1",100,1338.725,0.0422783333333333,3.8,29.2,4259.4,0.08528,-0.00144166666666667,0.125,0,-3.16348053849848,0.585841307122306,0.98374646620351,0.0430770210192632,791.141058355925,-0.322376043072736,-47.3570351832767,-0.247855664004732
