"","well","include","strain","isolate","description","strain.isolate","time.min","GFP","OD","other","other.bg","GFP.bg","OD.bg","well.OD.offset","well.GFP.offset","well.other.offset","logOD","specific.growth.rate","specific.growth.rate.adj.r.squared","fit.OD","GFP.rate","GFP.rate.adj.r.squared","other.rate","other.rate.adj.r.squared"
"1","C10",TRUE,"BB114",1,NA,"BB114__1",10,1474.775,0.0151516666666667,2.71666666666667,19.2,4038.6,0.08664,0.000991666666666665,-348.625,-2.08333333333333,-4.18964474207642,NA,NA,NA,NA,NA,NA,NA
"2","C10",TRUE,"BB114",1,NA,"BB114__1",20,1163.575,0.0159916666666667,1.31666666666667,20.6,4134.8,0.0864,0.000991666666666665,-348.625,-2.08333333333333,-4.13568752575648,NA,NA,NA,NA,NA,NA,NA
"3","C10",TRUE,"BB114",1,NA,"BB114__1",30,1081.375,0.0178316666666667,4.91666666666667,23,4022,0.08616,0.000991666666666665,-348.625,-2.08333333333333,-4.02677937605968,0.758391490159703,0.945623473605537,0.0186308217176572,-8817.64650478641,-0.221088127974894,206.110071696981,0.0252100840336134
"4","C10",TRUE,"BB114",1,NA,"BB114__1",40,1238.975,0.0207716666666667,1.71666666666667,25.2,4179.4,0.08602,0.000991666666666665,-348.625,-2.08333333333333,-3.87416540037191,0.986109708926101,0.981962372104602,0.0214585615223687,24046.3462316482,0.723458270220186,3.92663800683971e-14,-0.333333333333333
"5","C10",TRUE,"BB114",1,NA,"BB114__1",50,1300.175,0.0250116666666667,5.71666666666667,25.2,4117.2,0.08578,0.000991666666666665,-348.625,-2.08333333333333,-3.68841289630229,1.15486905838278,0.993302960569758,0.0255663807918184,22679.7842338934,0.850774617651114,-253.457853607253,0.267408323032551
"6","C10",TRUE,"BB114",1,NA,"BB114__1",60,1484.175,0.0307116666666667,0.916666666666667,27,4185.2,0.08578,0.000991666666666665,-348.625,-2.08333333333333,-3.48311267486342,1.27989324536259,0.996857672493071,0.0312577320188421,12273.4432481775,0.714844468674372,-165.079155355531,0.118192918192918
"7","C10",TRUE,"BB114",1,NA,"BB114__1",70,1441.975,0.0383916666666667,-0.0833333333333335,28,4197.4,0.0858,0.000991666666666665,-348.625,-2.08333333333333,-3.25991485682827,1.34840527844803,0.999132892682234,0.0387846243382357,9956.52288990473,0.715741218003579,-219.674681536121,0.62303168279264
"8","C10",TRUE,"BB114",1,NA,"BB114__1",80,1487.775,0.0487116666666667,0.316666666666665,27.6,4227.6,0.08548,0.000991666666666665,-348.625,-2.08333333333333,-3.0218367156401,1.36936737103198,0.999810952785768,0.0484657965304506,8217.7541382151,0.714020623888898,-66.8512689761395,0.786482334869432
"9","C10",TRUE,"BB114",1,NA,"BB114__1",90,1620.175,0.0610916666666667,-1.08333333333333,28,4184.2,0.0854,0.000991666666666665,-348.625,-2.08333333333333,-2.7953798105406,1.357211057403,0.999687955654962,0.0607605135705341,11715.5033453372,0.949685465796514,15.7997347880476,-0.267080745341614
"10","C10",TRUE,"BB114",1,NA,"BB114__1",100,1726.975,0.0762116666666667,-1.28333333333333,29.2,4259.4,0.08528,0.000991666666666665,-348.625,-2.08333333333333,-2.57424072214728,1.31846181669209,0.999711738257365,0.0759466999151443,17710.8419655214,0.829096663902,67.9423859860309,0.338785896037805
"11","C10",TRUE,"BB114",1,NA,"BB114__1",110,1915.575,0.0951116666666667,1.51666666666667,28.4,4247.8,0.08528,0.000991666666666665,-348.625,-2.08333333333333,-2.35270363907218,1.28539225984324,0.99955498720485,0.0943090156896801,22366.4724371715,0.885045460154408,31.8103203395885,-0.130081300813008
"12","C10",TRUE,"BB114",1,NA,"BB114__1",120,2460.975,0.117131666666667,3.31666666666667,29.6,4269.4,0.08546,0.000991666666666665,-348.625,-2.08333333333333,-2.14445662079757,1.21633058631461,0.997352220811753,0.115835047427197,22723.6925133073,0.973607206710106,2.07191178603209,-0.331830139045472
"13","C10",TRUE,"BB114",1,NA,"BB114__1",130,3010.975,0.143831666666667,-0.883333333333334,29.8,4226.4,0.08536,0.000991666666666665,-348.625,-2.08333333333333,-1.93911164467942,1.08412875086931,0.988814400593414,0.139694772149229,20045.1309445473,0.989813793997375,-22.3344077376572,0.0215223097112862
"14","C10",TRUE,"BB114",1,NA,"BB114__1",140,3372.775,0.170771666666667,0.116666666666666,28.8,4231.6,0.08552,0.000991666666666665,-348.625,-2.08333333333333,-1.76742789741482,0.921778436235532,0.978590953700302,0.164779062199738,17634.5220151679,0.982757704823095,2.18474359056388,-0.32975338106603
"15","C10",TRUE,"BB114",1,NA,"BB114__1",150,3793.175,0.194411666666667,0.516666666666668,28.4,4210.2,0.08508,0.000991666666666665,-348.625,-2.08333333333333,-1.63777737503913,0.755821013443039,0.98271041397984,0.190109351327966,15307.6110126725,0.982820127790896,15.1491758815777,0.049136786188579
"16","C10",TRUE,"BB114",1,NA,"BB114__1",160,4491.375,0.217191666666667,2.91666666666667,30,4219,0.0851,0.000991666666666665,-348.625,-2.08333333333333,-1.52697505875477,0.630836792749181,0.990462807434682,0.214057921425013,15976.9840668945,0.983089068462248,7.84834305040433,-0.157706093189964
"17","C10",TRUE,"BB114",1,NA,"BB114__1",170,4876.775,0.239431666666667,0.116666666666666,28.8,4302.6,0.08506,0.000991666666666665,-348.625,-2.08333333333333,-1.42948721947357,0.540382741100815,0.988409987664553,0.236070524459159,18146.1027793036,0.962242477589079,14.2330348428623,0.0762800417972831
"18","C10",TRUE,"BB114",1,NA,"BB114__1",180,5680.975,0.260311666666667,1.71666666666667,29.2,4216.4,0.08498,0.000991666666666665,-348.625,-2.08333333333333,-1.34587564790661,0.461781032794515,0.986847629066024,0.256750976617066,17482.3093533723,0.970548469858898,-8.88019991215273,-0.20889348500517
"19","C10",TRUE,"BB114",1,NA,"BB114__1",190,6768.175,0.278591666666667,3.91666666666667,29,4273.2,0.085,0.000991666666666665,-348.625,-2.08333333333333,-1.27800812954586,0.391896026972586,0.988042305457134,0.275923145268473,18403.3854610463,0.989111416439233,-3.04432598136221,-0.313772455089821
"20","C10",TRUE,"BB114",1,NA,"BB114__1",200,7286.175,0.295851666666667,-0.883333333333334,29.8,4204.2,0.08514,0.000991666666666665,-348.625,-2.08333333333333,-1.21789707638986,0.330013316392158,0.987237861950276,0.293165042906447,17660.7686532812,0.98862367146531,-23.7408932899992,0.415220293724967
"21","C10",TRUE,"BB114",1,NA,"BB114__1",210,8305.775,0.311331666666667,0.716666666666667,30.2,4187.6,0.08506,0.000991666666666665,-348.625,-2.08333333333333,-1.16689648275479,0.270874817971232,0.974877758347052,0.308063944445178,17311.8603983501,0.986148562216704,-15.5811807468894,0.0454545454545465
"22","C10",TRUE,"BB114",1,NA,"BB114__1",220,9226.775,0.324191666666667,-2.48333333333333,30.4,4213.6,0.0851,0.000991666666666665,-348.625,-2.08333333333333,-1.12642037430868,0.198777511722652,0.930737835942252,0.320080096957081,16870.7771940099,0.989528331582926,5.24868623813641,-0.2
"23","C10",TRUE,"BB114",1,NA,"BB114__1",230,10242.175,0.333531666666667,0.716666666666667,29.2,4222.2,0.08506,0.000991666666666665,-348.625,-2.08333333333333,-1.09801746561043,0.163476528607839,0.962501094687013,0.330975482856624,16035.5079904788,0.991084969835599,5.4384692922398,-0.18273092369478
"24","C10",TRUE,"BB114",1,NA,"BB114__1",240,10817.975,0.337331666666667,0.516666666666668,29.4,4185.4,0.08506,0.000991666666666665,-348.625,-2.08333333333333,-1.0866886585265,0.163550103697371,0.962394513171108,0.341261593132829,14306.678800798,0.983801932272187,5.62618249060531,-0.159183673469388
"25","C10",TRUE,"BB114",1,NA,"BB114__1",250,11932.975,0.349751666666667,0.716666666666667,29.2,4244.4,0.08494,0.000991666666666665,-348.625,-2.08333333333333,-1.05053190013935,0.189717367712629,0.965421835807426,0.351661032589525,13521.2024061538,0.985510079387145,-4.43609002826568,0.16519174041298
"26","C10",TRUE,"BB114",1,NA,"BB114__1",260,12449.975,0.362811666666667,-0.883333333333334,29.8,4193.4,0.08508,0.000991666666666665,-348.625,-2.08333333333333,-1.01387140396308,0.220867483515579,0.999950663166451,0.362971523432468,14160.4496997305,0.987195528701249,1.65302223801484,-0.283433133732536
"27","C10",TRUE,"BB114",1,NA,"BB114__1",270,13388.575,0.376691666666667,0.116666666666666,29.8,4087.8,0.085,0.000991666666666665,-348.625,-2.08333333333333,-0.976328286464947,0.218556203956036,0.999659400323241,0.376368249671477,11591.3071939729,0.960945025950624,2.86953004389372,-0.171656686626747
"28","C10",TRUE,"BB114",1,NA,"BB114__1",280,14373.375,0.390731666666667,1.31666666666667,29.6,4187,0.08496,0.000991666666666665,-348.625,-2.08333333333333,-0.939734229100721,0.222584948920526,0.99891515894045,0.390688999333077,9980.21445870255,0.926145329166345,5.52869418818349,0.313373253493015
"29","C10",TRUE,"BB114",1,NA,"BB114__1",290,14606.775,0.404351666666667,0.516666666666668,29.4,4192.6,0.08504,0.000991666666666665,-348.625,-2.08333333333333,-0.905470317607162,0.202683761863254,0.985351450949081,0.404078419188026,6976.46760167175,0.913089067509454,8.01824558339594,0.366954851104708
"30","C10",TRUE,"BB114",1,NA,"BB114__1",300,15090.175,0.421551666666667,0.716666666666667,29.2,4192.2,0.08504,0.000991666666666665,-348.625,-2.08333333333333,-0.863812930958199,0.158400448039926,0.914414076155356,0.415432190192048,3787.76617977669,0.848952357578856,-5.48826030776765,-0.184221396117307
"31","C10",TRUE,"BB114",1,NA,"BB114__1",310,15379.375,0.429391666666667,3.11666666666667,30.8,4244,0.085,0.000991666666666665,-348.625,-2.08333333333333,-0.845385800650164,0.104650929616241,0.805593476246412,0.424541737597772,4170.61467270278,0.843697144702584,-8.76238934962972,-0.000692281066111633
"32","C10",TRUE,"BB114",1,NA,"BB114__1",320,15298.375,0.432671666666667,-1.88333333333333,29.8,4252,0.08492,0.000991666666666665,-348.625,-2.08333333333333,-0.837776114212615,0.0521240294122782,0.881061746193278,0.431220051440934,3931.54259486521,0.841148651527518,-3.89592272990606,-0.270992366412214
"33","C10",TRUE,"BB114",1,NA,"BB114__1",330,15978.175,0.435491666666667,-1.28333333333333,29.2,4186.2,0.0851,0.000991666666666665,-348.625,-2.08333333333333,-0.83127961796642,0.0322490747084417,0.96394156723421,0.434694772999829,3451.80134015688,0.756454777377221,1.9323903855645,-0.319665271966527
"34","C10",TRUE,"BB114",1,NA,"BB114__1",340,16203.575,0.437171666666667,1.51666666666667,29.4,4200.8,0.08512,0.000991666666666665,-348.625,-2.08333333333333,-0.827429331123173,0.035764948075574,0.927606581870267,0.437627201591815,3269.35801704233,0.722422112653567,16.1781534014508,0.842283012495778
"35","C10",TRUE,"BB114",1,NA,"BB114__1",350,16177.175,0.438811666666667,2.11666666666667,29.8,4170.2,0.08518,0.000991666666666665,-348.625,-2.08333333333333,-0.823684963271183,0.0387386761602548,0.938340365737964,0.440344402642463,1711.3877126125,0.903313381875564,8.17541900929535,0.240280433397066
"36","C10",TRUE,"BB114",1,NA,"BB114__1",360,16391.175,0.444071666666667,2.31666666666667,28.6,4181.2,0.08522,0.000991666666666665,-348.625,-2.08333333333333,-0.811769318163921,0.0491106031603682,0.964291724553375,0.443557105749035,1412.21951329626,0.868488214664898,-1.62324081988078,-0.115151515151512
"37","C10",TRUE,"BB114",1,NA,"BB114__1",370,16512.375,0.446271666666667,1.31666666666667,29.6,4211,0.08532,0.000991666666666665,-348.625,-2.08333333333333,-0.8068273943125,0.0599706575630744,0.977229571499701,0.447594132549056,2885.82871416089,0.790956133732033,-8.31110090477403,0.716939890710384
"38","C10",TRUE,"BB114",1,NA,"BB114__1",380,16557.975,0.451611666666667,1.31666666666667,29.6,4210.4,0.08528,0.000991666666666665,-348.625,-2.08333333333333,-0.794932612968874,0.0625006249138576,0.97776367415033,0.452241715119399,4245.25189918211,0.831933738637482,-4.51086207176046,0.0329531051964507
"39","C10",TRUE,"BB114",1,NA,"BB114__1",390,17170.175,0.457431666666667,-0.483333333333332,30.4,4169.2,0.08526,0.000991666666666665,-348.625,-2.08333333333333,-0.782127767899478,0.0712782472966757,0.998368236302029,0.457051083137558,4161.72298934806,0.823974320940187,2.36297438042599,-0.219409282700421
"40","C10",TRUE,"BB114",1,NA,"BB114__1",400,17662.175,0.462071666666667,1.51666666666667,29.4,4132.2,0.08532,0.000991666666666665,-348.625,-2.08333333333333,-0.772035277275551,0.066357081646866,0.991796797044606,0.462158825112164,3262.77443611304,0.640300537871316,4.41406695956724,0.0474308300395303
"41","C10",TRUE,"BB114",1,NA,"BB114__1",410,17545.375,0.468191666666667,2.11666666666667,28.8,4190,0.0853,0.000991666666666665,-348.625,-2.08333333333333,-0.758877522745265,0.060545364513192,0.990137265476159,0.467071785171002,1080.60477216626,0.247437563414582,15.6721091540994,0.720475785896347
"42","C10",TRUE,"BB114",1,NA,"BB114__1",420,17626.975,0.471771666666667,1.71666666666667,29.2,4131.4,0.08522,0.000991666666666665,-348.625,-2.08333333333333,-0.751260167506926,0.0577967778339416,0.990582190410422,0.471751606107847,1165.78299443939,0.255735599650888,7.37676343852117,0.0882205513784461
"43","C10",TRUE,"BB114",1,NA,"BB114__1",430,17608.375,0.476131666666667,5.51666666666667,29.4,4187,0.08546,0.000991666666666665,-348.625,-2.08333333333333,-0.74206085235613,0.0543856603461291,0.997581899592412,0.476396439070875,1735.52934529175,0.666851946638528,12.8464436298809,0.367555914847749
"44","C10",TRUE,"BB114",1,NA,"BB114__1",440,18088.975,0.480811666666667,2.71666666666667,30.2,4123.4,0.08508,0.000991666666666665,-348.625,-2.08333333333333,-0.732279630941833,0.0588382135328092,0.99807561030284,0.480909334350969,2995.07598858297,0.769556543863388,13.4744733302907,0.412637503197748
"45","C10",TRUE,"BB114",1,NA,"BB114__1",450,18003.375,0.485271666666667,6.71666666666667,29.2,4206,0.08542,0.000991666666666665,-348.625,-2.08333333333333,-0.723046407406037,0.0552516724181628,0.98826747336959,0.485254174506941,2955.64690702004,0.766038451487226,5.68774086859614,-0.0628834355828216
